Analytical,RK2,LeapFrog
0.000141986,0.0120645,-0.00367154
-0.000978617,0.0236771,-0.00267052
-0.00152809,0.0196038,-0.000768025
-0.00118577,0.00125128,0.000867041
-0.000151422,-0.0197201,0.00123008
0.000971295,-0.0286934,9.80507e-05
0.00152716,-0.0181763,-0.00183353
0.00119177,0.00621633,-0.00337789
0.000160852,0.028505,-0.00358616
-0.000963936,0.0326934,-0.00233038
-0.00152617,0.0141047,-0.000382111
-0.00119772,-0.0162354,0.00106162
-0.000170276,-0.0379315,0.00111379
0.00095654,-0.03479,-0.000257676
0.00152511,-0.00669368,-0.00221013
0.00120362,0.0287986,-0.00354397
0.000179694,0.0472285,-0.00343969
-0.000949107,0.0339232,-0.00196135
-0.001524,-0.00468183,-1.72528e-05
-0.00120949,-0.0436118,0.00119814
-0.000189104,-0.0553046,0.000938076
0.000941639,-0.0289021,-0.000637649
0.00152284,0.0204772,-0.00256091
0.0012153,0.0600028,-0.00365004
0.000198508,0.0607299,-0.00323587
-0.000934134,0.0184815,-0.00157288
-0.00152161,-0.0408533,0.000317195
-0.00122107,-0.0768318,0.00127307
-0.000207904,-0.061749,0.000707461
0.000926594,-0.00147636,-0.00103213
0.00152033,0.0655308,-0.00287688
0.00122679,0.0924148,-0.00369337
0.000217292,0.0563343,-0.00297994
-0.000919019,-0.0230798,-0.00117493
-0.00151899,-0.09363,0.000612657
-0.00123246,-0.104475,0.00128452
-0.000226671,-0.0422942,0.000427854
0.000911409,0.0557324,-0.00143099
0.00151759,0.123508,-0.00314993
0.00123809,0.11014,-0.00367285
0.000236042,0.0174457,-0.00267845
-0.000903763,-0.0963619,-0.000777707
-0.00151613,-0.152611,0.000861557
-0.00124367,-0.106001,0.00123217
-0.000245404,0.0201393,0.000106423
0.000896084,0.143909,-0.00182402
0.00151461,0.17736,-0.00337308
0.00124921,0.0882585,-0.00358901
0.000254757,-0.0718073,-0.00233914
-0.00088837,-0.196084,-0.000391399
-0.00151304,-0.193108,0.00105751
-0.00125469,-0.0529812,0.00111738
-0.0002641,0.137922,-0.000248589
0.000880622,0.249085,-0.00220113
0.00151141,0.194193,-0.00354059
0.00126013,-0.00351963,-0.003444
0.000273433,-0.217397,-0.00197071
-0.000872841,-0.297372,-2.59069e-05
-0.00150972,-0.174124,0.0011955
-0.00126552,0.0841709,0.000943082
-0.000282755,0.307183,-0.00062808
0.000865027,0.333517,-0.00255265
0.00150797,0.125946,-0.00364817
0.00127086,-0.190482,-0.00324154
0.000292067,-0.401762,-0.0015826
-0.000857179,-0.348222,0.000309396
-0.00150617,-0.0428161,0.00127199
-0.00127615,0.321759,0.000713754
-0.000301367,0.492684,-0.00102232
0.000849299,0.330536,-0.00286958
0.00150431,-0.0811914,-0.00369306
0.0012814,-0.474228,-0.00298682
0.000310656,-0.568235,-0.00118476
-0.000841386,-0.26836,0.000605913
-0.00150239,0.250023,0.001285
-0.00128659,0.640116,0.000435271
-0.000319934,0.613323,-0.0014212
0.000833442,0.149291,-0.00314378
0.00150042,-0.464348,-0.00367412
0.00129174,-0.806778,-0.00268636
0.000329199,-0.609698,-0.000787397
-0.000825465,0.0381229,0.000856042
-0.00149838,0.72006,0.00123422
-0.00129684,0.95599,0.000114775
-0.000338451,0.536601,-0.00181449
0.000817457,-0.302699,-0.00336823
0.00149629,-1.00666,-0.00359182
0.00130189,-1.06356,-0.00234788
0.000347691,-0.371996,-0.000400699
-0.000809418,0.648492,0.00105337
-0.00149415,1.30565,0.00112093
-0.00130688,1.09941,-0.000239516
-0.000356917,0.0944668,-0.00219211
0.000801348,-1.07227,-0.00353717
0.00149194,-1.58912,-0.00344828
0.00131183,-1.0284,-0.00198005
0.00036613,0.314134,-3.45794e-05
-0.000793248,1.56072,0.00119283
-0.00148968,1.81875,0.000948055
-0.00131673,0.812034,-0.00061852
-0.000375328,-0.865238,-0.00254438
0.000785117,-2.08754,-0.00364627
0.00148736,-1.94559,-0.00324717
0.00132158,-0.41125,-0.00159231
0.000384513,1.55937,0.000301574
-0.000776957,2.61072,0.00127086
-0.00148499,1.91086,0.000720016
-0.00132638,-0.209422,-0.00101252
-0.000393682,-2.38137,-0.00286226
0.000768766,-3.07043,-0.00369272
0.00148256,-1.64826,-0.00299366
0.00133112,1.07638,-0.00119459
0.000402837,3.29523,0.000599142
-0.000760547,3.3879,0.00128545
-0.00148007,1.08804,0.000442663
-0.00133582,-2.20004,-0.0014114
-0.000411976,-4.2391,-0.0031376
0.000752298,-3.466,-0.00367535
0.00147753,-0.163314,-0.00269425
0.00134046,3.56681,-0.000797093
0.0004211,5.12088,0.000850494
-0.000744021,3.19204,0.00123623
-0.00147493,-1.18128,0.000123107
-0.00134506,-5.13006,-0.00180496
-0.000430208,-5.81542,-0.00336335
0.000735715,-2.44362,-0.00359459
0.00147227,2.97838,-0.0023566
0.0013496,6.80106,-0.000410011
0.000439299,6.16405,0.00104919
-0.000727381,1.09797,0.00112445
-0.00146956,-5.22442,-0.000230459
-0.00135409,-8.44053,-0.00218308
-0.000448373,-5.97768,-0.00353372
0.00071902,0.954449,-0.00345252
0.00146679,7.86429,-0.00198939
0.00135853,9.8522,-4.32701e-05
0.000457431,5.04468,0.00119013
-0.000710631,-3.7921,0.000952995
-0.00146396,-10.7751,-0.000608968
-0.00136292,-10.7799,-0.00253608
-0.000466471,-3.14463,-0.00364432
0.000702215,7.44007,-0.00325278
0.00146108,13.7503,-0.00160202
0.00136726,10.9102,0.000293728
0.000475493,0.0690697,0.0012697
-0.000693772,-11.8441,0.000726249
-0.00145815,-16.4867,-0.00100272
-0.00137154,-9.88202,-0.00285491
-0.000484497,4.35013,-0.00369234
0.000685303,16.8421,-0.00300049
0.00145516,18.5757,-0.00120442
0.00137577,7.30681,0.000592342
0.000493482,-10.2045,0.00128586
-0.000676808,-22.1356,0.000450029
-0.00145211,-19.5035,-0.00140161
-0.00137995,-2.79932,-0.0031314
-0.000502449,17.4654,-0.00367654
0.000668287,27.2635,-0.00270211
0.00144901,18.6625,-0.000806795
0.00138408,-3.97785,0.000844915
0.000511396,-25.9354,0.0012382
-0.00065974,-31.5827,0.000131418
-0.00144585,-15.3778,-0.00179541
-0.00138815,13.2559,-0.00335844
-0.000520325,35.1963,-0.00359733
0.000651168,34.2609,-0.00236531
0.00144264,8.95388,-0.000419336
0.00139217,-25.0878,0.00104497
0.000529233,-44.5604,0.00112794
-0.000642572,-34.2873,-0.000221416
-0.00143937,1.25751,-0.00217404
-0.00139614,39.2655,-0.00353022
-0.000538121,53.0298,-0.00345673
0.000633951,30.5068,-0.00199871
0.00143605,-15.7644,-5.19789e-05
0.00140006,-55.2289,0.00118738
0.000546988,-59.2727,0.000957901
-0.000625305,-21.6869,-0.000599426
-0.00143267,34.8172,-0.00252777
-0.00140392,71.9761,-0.00364234
-0.000555835,61.6267,-0.00325835
0.000616636,6.62084,-0.00161172
0.00142924,-58.2688,0.000285859
0.00140773,-87.9826,0.00126849
0.00056466,-58.1404,0.000732452
-0.000607943,15.7268,-0.000992919
-0.00142575,85.4183,-0.00284754
-0.00141148,101.144,-0.00369193
-0.000573464,46.6653,-0.00300728
0.000599228,-46.0303,-0.00121425
0.00142221,-114.849,0.000585514
0.00141518,-108.759,0.00128623
0.000582246,-25.009,0.00045737
-0.000590489,84.371,-0.00139181
-0.00141861,144.273,-0.00312516
-0.00141883,107.571,-0.0036777
-0.000591006,-8.83929,-0.00270995
0.000581728,-129.97,-0.000816503
0.00141496,-170.412,0.000839303
0.00142242,-93.8867,0.00124013
0.000599743,56.406,0.000139708
-0.000572944,180.903,-0.00178586
-0.00141126,188.929,-0.00335349
-0.00142596,63.8036,-0.00360003
-0.000608458,-118.353,-0.002374
0.000564139,-233.814,-0.000428674
0.0014075,-194.449,0.00104072
0.00142944,-13.5479,0.00113138
0.000617149,194.028,-0.000212389
-0.000555313,283.671,-0.00216498
-0.00140369,180.714,-0.0035267
-0.00143287,-60.0462,-0.0034609
-0.000625817,-280.968,-0.00200802
0.000546465,-323.595,-6.07056e-05
0.00139983,-140.887,0.0011846
0.00143624,158.921,0.000962773
0.000634461,374.383,-0.000589893
-0.000537596,344.824,-0.00251943
-0.00139591,68.072,-0.00364033
-0.00143956,-283.046,-0.00326389
-0.00064308,-466.684,-0.00162141
0.000528707,-336.876,0.000277966
0.00139194,43.9527,0.00126725
0.00144283,429.569,0.000738624
0.000651676,547.108,-0.000983125
-0.000519797,287.961,-0.00284014
-0.00138791,-199.743,-0.00369147
-0.00144604,-591.9,-0.00301404
-0.000660246,-601.54,-0.00122408
0.000510868,-185.73,0.000578658
0.00138384,400.962,0.00128656
0.00144919,758.829,0.000464684
0.000668791,612.627,-0.001382
-0.000501919,18.4109,-0.00311889
-0.00137971,-644.933,-0.00367882
-0.00145229,-913.764,-0.00271777
-0.000677311,-560.309,-0.000826218
0.000492952,223.638,0.00083366
0.00137552,923.059,0.00124203
0.00145533,1034.24,0.000147977
0.000685804,422.869,-0.0017763
-0.000483965,-545.922,-0.00334851
-0.00137129,-1219.2,-0.00360269
-0.00145832,-1091.88,-0.00238266
-0.000694272,-178.638,-0.000438023
0.00047496,947.404,0.00103643
0.001367,1508.21,0.00113479
0.00146126,1052.96,-0.000203377
0.000702713,-191.574,-0.0021559
-0.000465937,-1417.78,-0.00352313
-0.00136266,-1754.81,-0.00346504
-0.00146413,-879.878,-0.00201732
-0.000711128,701.262,-6.94501e-05
0.000456896,1934.58,0.00118178
0.00135827,1913.1,0.000967611
0.00146695,533.629,-0.00058037
0.000719515,-1354.25,-0.00251108
-0.000447837,-2460.44,-0.00363827
-0.00135383,-1927.11,-0.0032694
-0.00146972,22.4452,-0.0016311
-0.000727875,2140.08,0.000270051
0.000438762,2940.71,0.00126597
0.00134934,1732.6,0.000744767
0.00147243,-817.564,-0.000973335
0.000736207,-3028.92,-0.00283272
-0.00042967,-3302.13,-0.00369098
-0.00134479,-1260.65,-0.00302078
-0.00147508,1867.02,-0.00123391
-0.000744511,3966.55,0.000571775
0.000420561,3452.82,0.00128685
0.00134019,443.317,0.000471973
0.00147768,-3164.41,-0.0013722
0.000752786,-4869.75,-0.00311259
-0.000411437,-3284.45,-0.0036799
-0.00133554,778.411,-0.00272556
-0.00148022,4672.98,-0.000835938
-0.000761033,5622.98,0.000827985
0.000402296,2677.19,0.00124388
0.00133084,-2444.14,0.000156225
0.0014827,-6316.43,-0.00176673
0.000769251,-6077.21,-0.0033435
-0.000393141,-1508.01,-0.00360531
-0.00132609,4561.24,-0.00239131
-0.00148513,7970.36,-0.000447384
-0.00077744,6051.99,0.00103211
0.00038397,-336.948,0.00113817
0.00132129,-7090.01,-0.000194381
0.0014875,-9455.14,-0.00214681
0.000785599,-5341.86,-0.00351953
-0.000374785,2945.79,-0.00346914
-0.00131644,9927.67,-0.0020266
-0.00148982,10531.9,-7.82122e-05
-0.000793728,3728.41,0.00117892
0.000365585,-6359.8,0.000972416
0.00131154,-12892.4,-0.000570857
0.00149207,-10903.6,-0.0025027
0.000801826,-998.908,-0.00363618
-0.000356372,10548.5,-0.00327488
-0.00130659,15709.2,-0.00164078
-0.00149428,10222.5,0.000262112
-0.000809894,-3027.45,0.00126465
0.000347145,-15382.1,0.000750879
0.00130159,-18000.1,-0.000963548
0.00149642,-8107.18,-0.00282527
0.000817932,8465.61,-0.00369044
-0.000337905,20602.2,-0.00302749
-0.00129654,19281.7,-0.00124374
-0.00149851,4170.19,0.000564864
-0.000825938,-15323.2,0.00128711
0.000328651,-25795.5,0.000479236
0.00129144,-18972.8,-0.00136239
0.00150053,1941.32,-0.00310626
0.000833912,23453.2,-0.00368093
-0.000319386,30372.1,-0.00273333
-0.00128629,16416.9,-0.000845664
-0.00150251,-10491.3,0.000822279
-0.000841855,-32502.9,0.0012457
0.000310108,-33554.5,0.000164452
0.00128109,-10922.5,-0.00175714
0.00150442,21586.9,-0.00333845
0.000849766,41864,-0.0036079
-0.000300818,34382.4,-0.00239994
-0.00127584,1825.24,-0.000456757
-0.00150628,-35098.2,0.00102776
-0.000857644,-50629.3,0.00114151
0.000291517,-31741.2,-0.000185401
0.00127055,11426.9,-0.0021377
0.00150808,50569.9,-0.0035159
0.000865489,57564,-0.00347321
-0.000282205,24418.1,-0.00203587
-0.0012652,-29163,-8.69919e-05
-0.00150982,-67130.5,0.00117603
-0.000873302,-61100.5,0.000977187
0.000272881,-11194.7,-0.000561353
0.00125981,51355.5,-0.0024943
0.00151151,83409.1,-0.00363405
0.000881081,59369.1,-0.00328032
-0.000263548,-9019.23,-0.00165045
-0.00125437,-77468.9,0.000254151
-0.00151313,-97470.1,0.0012633
-0.000888827,-50274.1,0.00075696
0.000254204,37009.1,-0.000953765
0.00124888,106298,-0.0028178
0.0015147,106785,-0.00368987
0.000896539,31630.1,-0.00303417
-0.000244851,-73035.8,-0.00125357
-0.00124334,-135813,0.000557925
-0.00151622,-108253,0.00128732
-0.000904216,-1365.21,0.000486472
0.000235489,116578,-0.00135257
0.00123776,163024,-0.0030999
0.00151767,98305.3,-0.00368194
0.000911859,-42198,-0.00274108
-0.000226117,-166052,-0.000855396
-0.00123213,-183900,0.00081654
-0.00151907,-73088.5,0.00124748
-0.000919468,99984.6,0.000172658
0.000216737,218524,-0.00174756
0.00122645,193366,-0.00333337
0.0015204,28779.1,-0.00361045
0.000927041,-171738,-0.00240856
-0.000207349,-269454,-0.000466142
-0.00122073,-185409,0.00102337
-0.00152169,37982,0.00114481
-0.000934579,255534,-0.000176436
0.000197952,312500,-0.00212858
0.00121496,153349,-0.00351222
0.00152291,-129513,-0.00347724
0.000942081,-347273,-0.00204513
-0.000188548,-339445,-9.57889e-05
-0.00120914,-90286.1,0.0011731
-0.00152407,246379,0.000981924
-0.000949548,440188,-0.000551859
0.000179137,340292,-0.00248588
0.00120328,-10223.9,-0.00363188
0.00152518,-386573,-0.00328573
0.000956978,-524444,-0.00166012
-0.000169719,-303612,0.000246167
-0.00119737,153254,0.0012619
-0.00152623,544614,0.000763011
-0.000964372,586896,-0.000943985
0.000160295,217190,-0.0028103
0.00119141,-341347,-0.00368926
0.00152722,-710655,-0.00304082
0.000971728,-611119,-0.0012634
-0.000150865,-69040.8,0.000550959
-0.00118541,573130,0.0012875
-0.00152815,869682,0.000493682
-0.000979048,577808,-0.00134276
0.000141428,-151148,-0.00309351
0.00117937,-841768,-0.0036829
0.00152902,-1.00094e+06,-0.0027488
0.000986331,-465684,-0.000865133
-0.000131987,450150,0.000810771
-0.00117328,1.13336e+06,0.00124923
-0.00152984,1.07774e+06,0.000180842
-0.000993576,252998,-0.00173796
0.00012254,-828900,-0.00332826
0.00116714,-1.42539e+06,-0.00361296
0.00153059,-1.06789e+06,-0.00241715
0.00100078,80248.6,-0.000475538
-0.000113089,1.27986e+06,0.00101894
-0.00116096,1.68555e+06,0.00114807
-0.00153129,934841,-0.000167488
-0.00100795,-549311,-0.00211945
0.000103633,-1.78419e+06,-0.00350852
0.00115474,-1.87101e+06,-0.00348124
0.00153193,-639893,-0.00205438
0.00101508,1.16095e+06,-0.000104603
-9.41735e-05,2.30889e+06,0.00117013
-0.00114847,1.92867e+06,0.000986626
-0.00153251,145568,-0.000542376
-0.00102217,-1.90899e+06,-0.00247745
8.47103e-05,-2.80439e+06,-0.00362967
0.00114216,-1.7966e+06,-0.00329111
0.00153304,579688,-0.00166978
0.00102923,2.76937e+06,0.000238161
-7.52439e-05,3.20282e+06,0.00126047
-0.0011358,1.40709e+06,0.000769032
-0.0015335,-1.55542e+06,-0.00093421
-0.00103624,-3.69507e+06,-0.00280278
6.57746e-05,-3.41766e+06,-0.00368861
0.0011294,-691700,-0.00304745
0.00153391,2.78178e+06,-0.00127323
0.00104321,4.61139e+06,0.000543966
-5.63029e-05,3.34522e+06,0.00128763
-0.00112296,-411469,0.000500866
-0.00153425,-4.23105e+06,-0.00133294
-0.00105015,-5.41222e+06,-0.00308709
4.68289e-05,-2.86879e+06,-0.00368382
0.00111648,1.948e+06,-0.0027565
0.00153454,5.83867e+06,-0.000874875
0.00105704,5.95819e+06,0.00080497
-3.73532e-05,1.86595e+06,0.00125093
-0.00110995,-3.93504e+06,0.000189005
-0.00153477,-7.49441e+06,-0.00172835
-0.0010639,-6.07782e+06,-0.00332311
2.78761e-05,-219704,-0.00361544
0.00110338,6.34698e+06,-0.00242573
0.00153495,9.03478e+06,-0.000484945
0.00107071,5.57258e+06,0.00101448
-1.83979e-05,-2.16609e+06,0.0011513
-0.00109677,-9.09981e+06,-0.000158555
-0.00153506,-1.02381e+07,-0.0021103
-0.00107748,-4.22731e+06,-0.00350477
8.91894e-06,5.347e+06,-0.0034852
0.00109011,1.2035e+07,-0.00206361
0.00153511,1.08241e+07,-0.000113435
0.00108421,1.82694e+06,0.00116713
5.60307e-07,-9.31417e+06,0.000991295
-0.00108342,-1.4905e+07,-0.000532903
-0.00153511,-1.04591e+07,-0.00246899
-0.0010909,1.81954e+06,-0.00362742
-1.00395e-05,1.39673e+07,-0.00329646
0.00107668,1.73618e+07,-0.00167944
0.00153505,8.77095e+06,0.000230132
0.00109755,-6.84732e+06,0.001259
1.95184e-05,-1.90863e+07,0.000775021
-0.00106991,-1.89524e+07,-0.000924439
-0.00153493,-5.37274e+06,-0.00279523
-0.00110416,1.32965e+07,-0.00368792
-2.89965e-05,2.43034e+07,-0.00305404
0.00106309,1.91233e+07,-0.00128305
0.00153475,-99873.7,0.000536945
0.00111072,-2.10664e+07,0.00128773
3.84735e-05,-2.90802e+07,0.000508023
-0.00105623,-1.72388e+07,-0.00132313
-0.00153451,7.93853e+06,-0.00308065
-0.00111725,2.98653e+07,-0.00368471
-4.7949e-05,3.26935e+07,-0.00276417
0.00104933,1.26161e+07,-0.000884622
0.00153422,-1.8298e+07,0.000799138
0.00112372,-3.91604e+07,0.0012526
5.74227e-05,-3.42356e+07,0.000197146
-0.00104239,-4.58051e+06,-0.00171874
-0.00153386,3.11198e+07,-0.00331793
-0.00113016,4.81322e+07,-0.00361787
-6.68942e-05,3.2635e+07,-0.00243428
0.00103541,-7.45565e+06,-0.000494364
0.00153345,-4.60454e+07,0.00100999
0.00113656,-5.56411e+07,0.00115449
7.63632e-05,-2.6705e+07,-0.000149639
-0.00102839,2.38897e+07,-0.00210114
-0.00153298,6.23268e+07,-0.00350099
-0.00114291,6.02154e+07,-0.00348913
-8.58292e-05,1.52253e+07,-0.00207283
0.00102134,-4.4802e+07,-0.000122283
0.00153245,-7.87396e+07,0.00116409
0.00114921,-6.0071e+07,0.00099593
9.5292e-05,2.93643e+06,-0.00052344
-0.00101424,6.98088e+07,-0.00246051
-0.00153186,9.35132e+07,-0.00362514
-0.00115548,5.31744e+07,-0.00330177
-0.000104751,-2.86601e+07,-0.00168908
0.00100711,-9.7904e+07,0.000222081
0.00153121,-1.0429e+08,0.00125749
0.00116169,-3.73607e+07,0.00078098
0.000114206,6.23659e+07,-0.000914672
-0.000999933,1.273e+08,-0.00278765
-0.00153051,1.08135e+08,-0.00368719
-0.00116787,1.05173e+07,-0.00306061
-0.000123657,-1.03768e+08,-0.00129288
0.000992721,-1.5529e+08,0.000529897
0.00152974,-1.01608e+08,0.00128779
0.001174,2.91573e+07,0.000515153
0.000133103,1.51597e+08,-0.00131331
-0.000985472,1.78143e+08,-0.00307417
-0.00152892,8.09305e+07,-0.00368555
-0.00118008,-8.28186e+07,-0.00277182
-0.000142544,-2.03321e+08,-0.000894375
0.000978185,-1.91086e+08,0.000793274
0.00152804,-4.22588e+07,0.00125422
0.00118612,1.50566e+08,0.000205265
0.00015198,2.54871e+08,-0.00170912
-0.000970861,1.88372e+08,-0.00331272
-0.0015271,-1.79168e+07,-0.00362027
-0.00119212,-2.30974e+08,-0.00244282
-0.000161409,-3.00429e+08,-0.000503794
0.000963499,-1.63501e+08,0.00100546
0.00152611,1.02236e+08,0.00115764
0.00119807,3.20588e+08,-0.000140739
0.000170833,3.32321e+08,-0.00209196
-0.000956101,1.09619e+08,-0.00349718
-0.00152505,-2.11796e+08,-0.00349302
-0.00120397,-4.13428e+08,-0.00208203
-0.00018025,-3.41059e+08,-0.000131148
0.000948667,-2.01259e+07,0.00116101
0.00152394,3.4536e+08,0.00100053
0.00120983,5.00554e+08,-0.000513988
0.00018966,3.15612e+08,-0.00245202
-0.000941196,-1.10482e+08,-0.00362282
-0.00152277,-4.98482e+08,-0.00330705
-0.00121564,-5.69785e+08,-0.00169872
-0.000199063,-2.43965e+08,0.000214007
0.00093369,2.8552e+08,0.00125594
0.00152154,6.62604e+08,0.000786908
0.00122141,6.05635e+08,-0.00090491
0.000208459,1.14028e+08,-0.00278005
-0.000926148,-5.04794e+08,-0.00368642
-0.00152025,-8.2423e+08,-0.00306714
-0.00122713,-5.89615e+08,-0.0013027
-0.000217846,8.50477e+07,0.000522823
0.00091857,7.63101e+08,0.00128781
0.0015189,9.64274e+08,0.000522257
0.0012328,5.00976e+08,-0.00130348
0.000227225,-3.61126e+08,-0.00306766
-0.000910958,-1.04863e+09,-0.00368636
-0.0015175,-1.05777e+09,-0.00277945
-0.00123842,-3.18046e+08,-0.000904132
-0.000236596,7.16911e+08,0.00078738
0.000903311,1.34141e+09,0.00125581
0.00151604,1.07408e+09,0.000213362
0.001244,2.02382e+07,-0.00169949
0.000245957,-1.1474e+09,-0.00330747
-0.000895629,-1.61198e+09,-0.00362263
-0.00151452,-9.77869e+08,-0.00245134
-0.00124953,4.09183e+08,-0.000513234
-0.00025531,1.63712e+09,0.0010009
0.000887913,1.82058e+09,0.00116076
0.00151295,7.3097e+08,-0.000131856
0.00125502,-9.79567e+08,-0.00208277
0.000264652,-2.15724e+09,-0.00349332
-0.000880163,-1.91704e+09,-0.00349687
-0.00151131,-2.95422e+08,-0.00209123
-0.00126045,1.68863e+09,-0.00014003
-0.000273984,2.66305e+09,0.00115789
0.00087238,1.84192e+09,0.0010051
0.00150962,-3.62213e+08,-0.000504546
0.00126584,-2.51763e+09,-0.0024435
0.000283306,-3.09202e+09,-0.00362046
-0.000864564,-1.52906e+09,-0.0033123
-0.00150787,1.26517e+09,-0.00170835
-0.00127118,3.42638e+09,0.000205912
-0.000292617,3.363e+09,0.00125435
0.000856714,9.10018e+08,0.000792805
0.00150606,-2.41946e+09,-0.000895153
0.00127647,-4.34829e+09,-0.00277243
0.000301917,-3.37718e+09,-0.00368562
-0.000848832,7.92586e+07,-0.00307365
-0.0015042,3.80571e+09,-0.00131252
-0.00128171,5.18644e+09,0.000515721
-0.000311205,3.02143e+09,0.0012878
0.000840918,-1.48942e+09,0.000529334
0.00150228,-5.37031e+09,-0.00129366
0.0012869,-5.81109e+09,-0.00306113
0.000320482,-2.17468e+09,-0.00368713
-0.000832971,3.34627e+09,-0.00278705
-0.0015003,7.01649e+09,-0.000913894
-0.00129204,6.05994e+09,0.000781454
-0.000329746,7.17965e+08,0.00125737
0.000824993,-5.63703e+09,0.000221438
0.00149826,-8.59636e+09,-0.00168985
0.00129714,-5.74206e+09,-0.00330219
0.000338998,1.45147e+09,-0.00362496
-0.000816983,8.2951e+09,-0.00245984
-0.00149617,9.9052e+09,-0.000522686
-0.00130218,4.64665e+09,0.000996298
-0.000348236,-4.40161e+09,0.00116384
0.000808942,-1.1184e+10,-0.00012299
0.00149402,-1.06795e+10,-0.00207356
0.00130718,-2.55798e+09,-0.00348944
0.000357462,8.14305e+09,-0.00350069
-0.00080087,1.40824e+10,-0.0021004
-0.00149181,1.06009e+10,-0.000148929
-0.00131212,-7.22812e+08,0.00115474
-0.000366674,-1.26029e+10,0.00100963
0.000792768,-1.66714e+10,-0.000495116
0.00148955,-9.30761e+09,-0.00243496
0.00131702,5.3482e+09,-0.00361806
0.000375872,1.75964e+10,-0.00331751
-0.000784636,1.85286e+10,-0.00171797
-0.00148723,6.41606e+09,0.000197794
-0.00132186,-1.13872e+10,0.00125273
-0.000385055,-2.27995e+10,0.000798671
0.000776473,-1.91291e+10,-0.0008854
0.00148485,-1.554e+09,-0.00276478
0.00132666,1.87812e+10,-0.00368478
0.000394224,2.77238e+10,-0.00308013
-0.000768281,1.78603e+10,-0.00132234
-0.00148241,-5.59307e+09,0.000508593
-0.0013314,-2.72955e+10,0.00128774
-0.000403378,-3.16997e+10,0.000536384
0.00076006,-1.40514e+10,-0.00128384
0.00147992,1.52218e+10,-0.00305457
0.0013361,3.64686e+10,-0.00368786
0.000412516,3.38724e+10,-0.00279462
-0.00075181,7.02316e+09,-0.00092366
-0.00147738,-2.73378e+10,0.000775498
-0.00134074,-4.55651e+10,0.00125888
-0.000421639,-3.3217e+10,0.000229491
0.000743531,3.83999e+09,-0.0016802
0.00147477,4.16725e+10,-0.00329688
0.00134533,5.35388e+10,-0.00362724
0.000430746,2.85778e+10,-0.00246831
-0.000735223,-1.89942e+10,-0.000532148
-0.00147211,-5.7593e+10,0.000991666
-0.00134987,-5.90138e+10,0.00116689
-0.000439836,-1.8741e+10,-0.00011414
0.000726888,3.86157e+10,-0.00206435
0.0014694,7.40154e+10,-0.00348551
0.00135436,6.02953e+10,-0.00350447
0.000448909,2.54436e+09,-0.00210957
-0.000718525,-6.24602e+10,-0.000157843
-0.00146662,-8.93289e+10,0.00115155
-0.00135879,-5.5419e+10,0.00101412
-0.000457966,2.0971e+10,-0.000485696
0.000710134,8.97063e+10,-0.00242641
0.0014638,1.01347e+11,-0.00361563
0.00136318,4.2253e+10,-0.0033227
