Analytical,RK2,LeapFrog
-8.62164e-23,8.49632e-18,-3.72816e-22
1.0157e-22,4.88772e-18,-3.61041e-22
2.3008e-22,-2.52574e-18,-1.2744e-22
2.24314e-22,-8.84865e-18,1.8446e-22
8.76372e-23,-9.49653e-18,3.83028e-22
-1.00185e-22,-3.47462e-18,3.46261e-22
-2.29539e-22,5.57833e-18,9.67495e-23
-2.24932e-22,1.15318e-17,-2.12205e-22
-8.90546e-23,9.87368e-18,-3.9078e-22
9.8796e-23,1.06078e-18,-3.29257e-22
2.28989e-22,-9.33569e-18,-6.54373e-23
2.25543e-22,-1.40964e-17,2.38588e-22
9.04686e-23,-9.31512e-18,3.96023e-22
-9.74033e-23,2.51971e-18,3.1014e-22
-2.2843e-22,1.36855e-17,3.3705e-23
-2.26144e-22,1.62051e-17,-2.63438e-22
-9.18791e-23,7.4766e-18,-3.98724e-22
9.60069e-23,-7.37487e-18,-2.89031e-22
2.27863e-22,-1.84008e-17,-1.75623e-24
2.26737e-22,-1.74252e-17,2.86598e-22
9.32861e-23,-4.00688e-18,3.98865e-22
-9.46068e-23,1.35177e-17,2.66067e-22
-2.27287e-22,2.31151e-17,-3.02038e-23
-2.27321e-22,1.72347e-17,-3.07917e-22
-9.46896e-23,-1.41621e-18,-3.96444e-22
9.32031e-23,-2.08235e-17,-2.41394e-22
2.26702e-22,-2.73031e-17,6.19699e-23
2.27897e-22,-1.50423e-17,3.27259e-22
9.60895e-23,9.03723e-18,3.91479e-22
-9.17958e-23,2.89838e-17,2.15172e-22
-2.26109e-22,3.02698e-17,-9.33381e-23
-2.28463e-22,1.02225e-17,-3.445e-22
-9.74857e-23,-1.89622e-17,-3.84e-22
9.03851e-23,-3.74612e-17,-1.87568e-22
2.25507e-22,-3.11542e-17,1.24107e-22
2.29021e-22,-2.17062e-18,3.5953e-22
9.88782e-23,3.10868e-17,3.74056e-22
-8.89709e-23,4.54491e-17,1.5876e-22
-2.24896e-22,2.89535e-17,-1.54079e-22
-2.29571e-22,-9.62046e-18,-3.72251e-22
-1.00267e-22,-4.5016e-17,-3.6171e-22
8.75533e-23,-5.18456e-17,-1.28932e-22
2.24277e-22,-2.25726e-17,1.83062e-22
2.30112e-22,2.54619e-17,3.82582e-22
1.01652e-22,5.99828e-17,3.47041e-22
-8.61324e-23,5.5247e-17,9.82768e-23
-2.23649e-22,1.09063e-17,-2.1087e-22
-2.30643e-22,-4.5349e-17,-3.90457e-22
-1.03033e-22,-7.4771e-17,-3.30145e-22
8.47082e-23,-5.39735e-17,-6.69905e-23
2.23013e-22,7.042e-18,2.37323e-22
2.31166e-22,6.88245e-17,3.95824e-22
1.0441e-22,8.76563e-17,3.11129e-22
-8.32807e-23,4.61364e-17,3.52741e-23
-2.22368e-22,-3.20024e-17,-2.62253e-22
-2.31681e-22,-9.48328e-17,-3.98651e-22
-1.05783e-22,-9.63773e-17,-2.90115e-22
8.18501e-23,-2.97573e-17,-3.33124e-24
2.21715e-22,6.42412e-17,2.85499e-22
2.32186e-22,1.21578e-16,3.98918e-22
1.07152e-22,9.81537e-17,2.67239e-22
-8.04164e-23,2.94975e-18,-2.8633e-23
-2.21053e-22,-1.0333e-16,-3.06913e-22
-2.32683e-22,-1.46401e-16,-3.96623e-22
-1.08517e-22,-8.97714e-17,-2.42647e-22
7.89796e-23,3.58308e-17,6.04134e-23
2.20383e-22,1.4789e-16,3.26355e-22
2.3317e-22,1.65704e-16,3.91783e-22
1.09878e-22,6.77511e-17,2.16497e-22
-7.75397e-23,-8.74664e-17,-9.1806e-23
-2.19705e-22,-1.95338e-16,-3.43703e-22
-2.33649e-22,-1.74938e-16,-3.84426e-22
-1.11235e-22,-2.8621e-17,-1.88957e-22
7.6097e-23,1.51791e-16,1.22609e-22
2.19018e-22,2.41643e-16,3.58843e-22
2.34119e-22,1.68703e-16,3.74602e-22
1.12587e-22,-3.06935e-17,1.60203e-22
-7.46513e-23,-2.27153e-16,-1.52625e-22
-2.18323e-22,-2.81151e-16,-3.7168e-22
-2.3458e-22,-1.40972e-16,-3.62373e-22
-1.13935e-22,1.12355e-16,-1.30422e-22
7.32028e-23,3.09954e-16,1.81661e-22
2.17619e-22,3.06513e-16,3.8213e-22
2.35032e-22,8.54968e-17,3.47817e-22
1.15279e-22,-2.16975e-16,9.98026e-23
-7.17515e-23,-3.94205e-16,-2.09531e-22
-2.16907e-22,-3.08757e-16,-3.90127e-22
-2.35475e-22,3.59612e-18,-3.31027e-22
-1.16618e-22,3.42878e-16,-6.85427e-23
7.02974e-23,4.71154e-16,2.36055e-22
2.16187e-22,2.77592e-16,3.95619e-22
2.35909e-22,-1.30988e-16,3.12113e-22
1.17953e-22,-4.85286e-16,3.68427e-23
-6.88407e-23,-5.2906e-16,-2.61064e-22
-2.15459e-22,-2.01978e-16,-3.98571e-22
-2.36334e-22,2.99129e-16,-2.91195e-22
-1.19284e-22,6.35512e-16,-4.9062e-24
6.73813e-23,5.53202e-16,2.84397e-22
2.14722e-22,7.10272e-17,3.98964e-22
2.3675e-22,-5.06995e-16,2.68407e-22
1.2061e-22,-7.8022e-16,-2.70618e-23
-6.59194e-23,-5.26227e-16,-3.05903e-22
-2.13978e-22,1.24715e-16,-3.96796e-22
-2.37157e-22,7.48693e-16,-2.43895e-22
-1.21931e-22,9.009e-16,5.88561e-23
6.4455e-23,4.28933e-16,3.25446e-22
2.13225e-22,-3.91595e-16,3.9208e-22
2.37555e-22,-1.012e-15,2.17818e-22
1.23248e-22,-9.73677e-16,-9.02725e-23
-6.29881e-23,-2.41611e-16,-3.42899e-22
-2.12464e-22,7.30791e-16,-3.84847e-22
-2.37944e-22,1.27699e-15,-1.90343e-22
-1.2456e-22,9.69636e-16,1.21109e-22
6.15188e-23,-5.39849e-17,3.58151e-22
2.11695e-22,-1.13595e-15,3.75143e-22
2.38324e-22,-1.51488e-15,1.61645e-22
1.25867e-22,-8.55861e-16,-1.51168e-22
-6.00472e-23,4.71968e-16,-3.71103e-22
-2.10917e-22,1.59059e-15,-3.6303e-22
-2.38695e-22,1.6874e-15,-1.31909e-22
-1.27169e-22,5.97357e-16,1.80257e-22
5.85732e-23,-1.01895e-15,3.81673e-22
2.10132e-22,-2.06559e-15,3.48586e-22
2.39057e-22,-1.74695e-15,1.01327e-22
1.28467e-22,-1.60043e-16,-2.08188e-22
-5.70971e-23,1.69006e-15,-3.89792e-22
-2.09339e-22,2.51689e-15,-3.31905e-22
-2.39409e-22,1.63783e-15,-7.00938e-23
-1.29759e-22,-4.85051e-16,2.34783e-22
5.56187e-23,-2.46448e-15,3.95408e-22
2.08537e-22,-2.88394e-15,3.13092e-22
2.39753e-22,-1.29891e-15,3.84107e-23
1.31047e-22,1.35634e-15,-2.5987e-22
-5.41383e-23,3.30084e-15,-3.98486e-22
-2.07728e-22,3.08928e-15,-2.92269e-22
-2.40087e-22,6.68138e-16,-6.48108e-24
-1.3233e-22,-2.45505e-15,2.83289e-22
5.26558e-23,-4.1329e-15,3.99005e-22
2.06911e-22,-3.03978e-15,2.6957e-22
2.40412e-22,3.11034e-16,-2.54902e-23
1.33607e-22,3.75762e-15,-3.04889e-22
-5.11712e-23,4.86615e-15,-3.96963e-22
-2.06086e-22,2.63027e-15,-2.4514e-22
-2.40728e-22,-1.6809e-15,5.72978e-23
-1.3488e-22,-5.20754e-15,3.24532e-22
4.96847e-23,-5.37602e-15,3.92372e-22
2.05253e-22,-1.74998e-15,2.19136e-22
2.41035e-22,3.4586e-15,-8.87375e-23
1.36147e-22,6.70736e-15,-3.4209e-22
-4.81964e-23,5.50867e-15,-3.85261e-22
-2.04413e-22,2.92436e-16,-1.91725e-22
-2.41333e-22,-5.62335e-15,1.19608e-22
-1.3741e-22,-8.11172e-15,3.57453e-22
4.67061e-23,-5.08551e-15,3.75677e-22
2.03564e-22,1.8308e-15,1.63084e-22
2.41621e-22,8.10218e-15,-1.4971e-22
1.38667e-22,9.22277e-15,-3.7052e-22
-4.52141e-23,3.9122e-15,-3.63682e-22
-2.02708e-22,-4.67243e-15,-1.33395e-22
-2.419e-22,-1.07555e-14,1.7885e-22
-1.39918e-22,-9.78938e-15,3.81209e-22
4.37204e-23,-1.79358e-15,3.49351e-22
2.01844e-22,8.22806e-15,1.02849e-22
2.4217e-22,1.33636e-14,-2.06843e-22
1.41165e-22,9.51197e-15,-3.8945e-22
-4.2225e-23,-1.44504e-15,-3.32777e-22
-2.00972e-22,-1.24119e-14,-7.16438e-23
-2.42431e-22,-1.56164e-14,2.33508e-22
-1.42406e-22,-8.05481e-15,3.95191e-22
4.0728e-23,5.92952e-15,3.14067e-22
2.00093e-22,1.70309e-14,3.99782e-23
2.42682e-22,1.71088e-14,-2.58673e-22
1.43641e-22,5.0677e-15,-3.98394e-22
-3.92295e-23,-1.17016e-14,-2.9334e-22
-1.99206e-22,-2.17597e-14,-8.05587e-24
-2.42925e-22,-1.73441e-14,2.82178e-22
-1.44871e-22,-2.18731e-16,3.9904e-22
3.77294e-23,1.86779e-14,2.7073e-22
1.98311e-22,2.61193e-14,-2.39182e-23
2.43158e-22,1.57502e-14,-3.0387e-22
1.46096e-22,-6.76086e-15,-3.97123e-22
-3.6228e-23,-2.66045e-14,-2.46381e-22
-1.97409e-22,-2.94641e-14,5.57386e-23
-2.43381e-22,-1.17101e-14,3.23612e-22
-1.47315e-22,1.60193e-14,3.92657e-22
3.47251e-23,3.50115e-14,2.20451e-22
1.96499e-22,3.09806e-14,-8.72012e-23
2.43596e-22,4.61092e-15,-3.41276e-22
1.48528e-22,-2.75155e-14,-3.8567e-22
-3.32209e-23,-4.31713e-14,-1.93105e-22
-1.95582e-22,-2.97058e-14,1.18104e-22
-2.43801e-22,6.08538e-15,3.5675e-22
-1.49736e-22,4.09411e-14,3.76206e-22
3.17154e-23,5.00681e-14,1.6452e-22
1.94658e-22,2.45692e-14,-1.48248e-22
2.43997e-22,-2.07502e-14,-3.69932e-22
1.50938e-22,-5.56393e-14,-3.64328e-22
-3.02088e-23,-5.4385e-14,-1.34878e-22
-1.93726e-22,-1.44654e-14,1.77441e-22
-2.44183e-22,3.94743e-14,3.8074e-22
-1.52134e-22,7.0526e-14,3.5011e-22
2.8701e-23,5.45208e-14,1.0437e-22
1.92786e-22,-1.63805e-15,-2.05494e-22
2.4436e-22,-6.19358e-14,-3.89102e-22
1.53325e-22,-8.40252e-14,-3.33644e-22
-2.7192e-23,-4.8644e-14,-7.31927e-23
-1.91839e-22,2.45541e-14,2.32228e-22
-2.44528e-22,8.72567e-14,3.94967e-22
-1.54509e-22,9.40311e-14,3.15036e-22
2.56821e-23,3.47976e-14,4.1545e-23
1.90885e-22,-5.46898e-14,-2.57471e-22
2.44687e-22,-1.13859e-13,-3.98296e-22
1.55688e-22,-9.7912e-14,-2.94405e-22
-2.41712e-23,-1.10616e-14,-9.63052e-24
-1.89924e-22,9.18255e-14,2.81061e-22
-2.44836e-22,1.39338e-13,3.99068e-22
-1.56861e-22,9.25751e-14,2.71885e-22
2.26593e-23,-2.42166e-14,-2.23458e-23
1.88955e-22,-1.34866e-13,-3.02847e-22
2.44976e-22,-1.60368e-13,-3.97277e-22
1.58028e-22,-7.46108e-14,-2.47618e-22
-2.11466e-23,7.21219e-14,5.41786e-23
-1.8798e-22,1.81584e-13,3.22688e-22
-2.45107e-22,1.72673e-13,3.92936e-22
-1.59188e-22,4.05347e-14,2.21762e-22
1.96331e-23,-1.32804e-13,-8.56635e-23
1.86997e-22,-2.28373e-13,-3.40457e-22
2.45228e-22,-1.71095e-13,-3.86072e-22
1.60343e-22,1.28572e-14,-1.94482e-22
-1.81188e-23,2.05057e-13,1.16599e-22
-1.86006e-22,2.70055e-13,3.56041e-22
-2.4534e-22,1.49778e-13,3.76729e-22
-1.61492e-22,-8.80094e-14,1.65954e-22
1.66039e-23,-2.85858e-13,-1.46785e-22
1.85009e-22,-2.99769e-13,-3.69338e-22
2.45442e-22,-1.02522e-13,-3.64968e-22
1.62634e-22,1.86005e-13,-1.3636e-22
-1.50883e-23,3.69925e-13,1.76029e-22
-1.84005e-22,3.09007e-13,3.80264e-22
-2.45536e-22,2.33226e-14,3.50863e-22
-1.6377e-22,-3.05853e-13,1.0589e-22
1.35721e-23,-4.49313e-13,-2.04143e-22
1.82994e-22,-2.87847e-13,-3.88749e-22
2.45619e-22,9.28763e-14,-3.34506e-22
1.649e-22,4.43701e-13,-7.47405e-23
-1.20554e-23,5.13149e-13,2.30946e-22
-1.81975e-22,2.25441e-13,3.94738e-22
-2.45694e-22,-2.49206e-13,3.16001e-22
-1.66024e-22,-5.92016e-13,4.31111e-23
1.05383e-23,-5.47569e-13,-2.56266e-22
1.8095e-22,-1.10823e-13,-3.98192e-22
2.45759e-22,4.4569e-13,-2.95467e-22
1.67141e-22,7.38827e-13,-1.1205e-23
-9.02071e-24,5.35963e-13,2.79941e-22
-1.79918e-22,-6.59246e-14,3.9909e-22
-2.45815e-22,-6.77889e-13,2.73036e-22
-1.68252e-22,-8.67133e-13,-2.0773e-23
7.50282e-24,-4.59631e-13,-3.01819e-22
1.78879e-22,3.12105e-13,-3.97425e-22
2.45861e-22,9.35459e-13,-2.48852e-22
1.69357e-22,9.54608e-13,5.26177e-23
-5.98464e-24,2.98958e-13,3.21759e-22
-1.77833e-22,-6.30463e-13,3.93209e-22
-2.45898e-22,-1.20074e-12,2.2307e-22
-1.70455e-22,-9.73774e-13,-8.41245e-23
4.46624e-24,-3.52004e-14,-3.39633e-22
1.76781e-22,1.0169e-12,-3.86468e-22
2.45925e-22,1.44753e-12,-1.95856e-22
1.71547e-22,8.92825e-13,1.15091e-22
-2.94766e-24,-3.47046e-13,3.55326e-22
-1.75722e-22,-1.45795e-12,3.77247e-22
-2.45944e-22,-1.64033e-12,1.67385e-22
-1.72632e-22,-6.7729e-13,-1.45319e-22
1.42897e-24,8.56684e-13,-3.68738e-22
1.74656e-22,1.92822e-12,-3.65602e-22
2.45952e-22,1.73421e-12,-1.37839e-22
1.7371e-22,2.92708e-13,1.74614e-22
8.9771e-26,-1.49229e-12,3.79783e-22
-1.73583e-22,-2.38805e-12,3.51611e-22
-2.45952e-22,-1.67574e-12,1.07408e-22
-1.74782e-22,2.91522e-13,-2.02788e-22
-1.60851e-24,2.23781e-12,-3.88389e-22
1.72504e-22,2.78167e-12,-3.35362e-22
2.45942e-22,1.40526e-12,-7.62871e-23
1.75847e-22,-1.09706e-12,2.29659e-22
3.12719e-24,-3.05796e-12,3.94502e-22
-1.71418e-22,-3.0365e-12,3.1696e-22
-2.45923e-22,-8.60808e-13,4.46766e-23
-1.76906e-22,2.13034e-12,-2.55057e-22
-4.64575e-24,3.89383e-12,-3.98082e-22
1.70326e-22,3.06388e-12,-2.96523e-22
2.45894e-22,-1.60015e-14,-1.27794e-23
1.77957e-22,-3.37521e-12,2.78816e-22
6.16413e-24,-4.65916e-12,3.99106e-22
-1.69227e-22,-2.76197e-12,2.74182e-22
-2.45856e-22,1.27189e-12,-1.92e-23
-1.79002e-22,4.78495e-12,-3.00786e-22
-7.68228e-24,5.23807e-12,-3.97567e-22
1.68121e-22,2.02133e-12,-2.50081e-22
2.45808e-22,-2.93167e-12,5.1056e-23
1.80041e-22,-6.27419e-12,3.20824e-22
9.20013e-24,-5.48515e-12,3.93476e-22
-1.6701e-22,-7.33879e-13,2.24374e-22
-2.45752e-22,4.98594e-12,-8.25842e-23
-1.81072e-22,7.71163e-12,-3.38803e-22
-1.07176e-23,5.22871e-12,-3.86859e-22
1.65891e-22,-1.19453e-12,-1.97227e-22
2.45685e-22,-7.37729e-12,1.13582e-22
1.82096e-22,-8.91468e-12,3.54606e-22
1.22347e-23,-4.27862e-12,3.77758e-22
-1.64767e-22,3.82756e-12,1.68813e-22
-2.4561e-22,9.98585e-12,-1.43851e-22
-1.83114e-22,9.64756e-12,-3.68133e-22
-1.37514e-23,2.43936e-12,-3.66231e-22
1.63636e-22,-7.17807e-12,-1.39316e-22
